d_ano,d_muni,d_nombmuni,d_provincia,d_nomsec,d_nomzon,dane_ant,d_nombinst,d_sede,d_nombsede,d_nomjor,d_grado,d_edad,d_genero,d_hombres,d_mujeres,d_tipo,metodo,sector,edad,etnia,discapa
2022,101,BOLÍVAR,VÉLEZ,OFICIAL,RURAL,2.68101E+11,INSTITUCIÓN EDUCATIVA HORTA MEDIO,268190000951D,ESCUELA RURAL PUERTO ARENA,MAÑANA,5,12,F,0,1,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,101,BOLÍVAR,VÉLEZ,OFICIAL,RURAL,2.6819E+11,INSTITUCIÓN EDUCATIVA HORTA MEDIO,268190000951F,ESCUELA RURAL CRUCE DE NUTRIAS,MAÑANA,3,8,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,8,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,101,BOLÍVAR,VÉLEZ,OFICIAL,RURAL,2.6819E+11,INSTITUCIÓN EDUCATIVA HORTA MEDIO,268190000951F,ESCUELA RURAL CRUCE DE NUTRIAS,MAÑANA,5,14,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,101,BOLÍVAR,VÉLEZ,OFICIAL,RURAL,2.6819E+11,INSTITUCIÓN EDUCATIVA HORTA MEDIO,268190000951F,ESCUELA RURAL CRUCE DE NUTRIAS,MAÑANA,0,5,M,1,0,PERDIDA DE BIENES MUEBLES E IN,ESCUELA NUEVA,1,5,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,101,BOLÍVAR,VÉLEZ,OFICIAL,RURAL,2.68101E+11,INSTITUCIÓN EDUCATIVA HORTA MEDIO,268190000951H,ESCUELA RURAL BUENOS AIRES,MAÑANA,2,7,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,7,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,101,BOLÍVAR,VÉLEZ,OFICIAL,RURAL,2.68101E+11,INSTITUCIÓN EDUCATIVA HORTA MEDIO,268190000951H,ESCUELA RURAL BUENOS AIRES,MAÑANA,5,10,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,10,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,101,BOLÍVAR,VÉLEZ,OFICIAL,RURAL,2.6819E+11,INSTITUCIÓN EDUCATIVA HORTA MEDIO,268190000951K,ESCUELA RURAL EL VENTILADOR,MAÑANA,0,6,F,0,1,DESPLAZAMIENTO FORZADO,ESCUELA NUEVA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,101,BOLÍVAR,VÉLEZ,OFICIAL,RURAL,2.68102E+11,INSTITUCIÓN EDUCATIVA HORTA MEDIO,268190000951O,ESCUELA RURAL PEÑA ARIZA,MAÑANA,3,9,F,0,1,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,101,BOLÍVAR,VÉLEZ,OFICIAL,RURAL,2.68102E+11,INSTITUCIÓN EDUCATIVA HORTA MEDIO,268190000951O,ESCUELA RURAL PEÑA ARIZA,MAÑANA,4,10,F,0,1,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,10,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,101,BOLÍVAR,VÉLEZ,OFICIAL,RURAL,2.68102E+11,INSTITUCIÓN EDUCATIVA HORTA MEDIO,268190000951O,ESCUELA RURAL PEÑA ARIZA,MAÑANA,5,12,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,121,CABRERA,GUANENTA,OFICIAL,URBANA,1.68121E+11,COLEGIO  INTEGRADO DE CABRERA,168121000031A,COLEGIO  INTEGRADO DE CABRERA,MAÑANA,3,9,M,1,0,EN SITUACION DE DESPLAZAMIENTO,ESCUELA NUEVA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,121,CABRERA,GUANENTA,OFICIAL,URBANA,1.68121E+11,COLEGIO  INTEGRADO DE CABRERA,168121000031A,COLEGIO  INTEGRADO DE CABRERA,MAÑANA,6,11,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,121,CABRERA,GUANENTA,OFICIAL,URBANA,1.68121E+11,COLEGIO  INTEGRADO DE CABRERA,168121000031A,COLEGIO  INTEGRADO DE CABRERA,MAÑANA,7,14,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,121,CABRERA,GUANENTA,OFICIAL,RURAL,2.68121E+11,COLEGIO  INTEGRADO DE CABRERA,168121000031E,ESCUELA RURAL  SAN CARLOS,MAÑANA,1,7,F,0,1,OTROS,ESCUELA NUEVA,1,7,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,121,CABRERA,GUANENTA,OFICIAL,RURAL,2.68121E+11,COLEGIO  INTEGRADO DE CABRERA,168121000031G,ESCUELA RURAL  EL COLORADO,MAÑANA,0,5,F,0,1,OTROS,ESCUELA NUEVA,1,5,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,132,CALIFORNIA,SOTO NORTE,OFICIAL,URBANA,1.68132E+11,COLEGIO INTEGRADO  SAN ANTONIO,168132000199A,COLEGIO INTEGRADO  SAN ANTONIO,MAÑANA,10,16,F,0,1,DESAPARICION FORZADA,EDUCACION TRADICIONA,1,16,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,132,CALIFORNIA,SOTO NORTE,OFICIAL,URBANA,1.68132E+11,COLEGIO INTEGRADO  SAN ANTONIO,168132000199A,COLEGIO INTEGRADO  SAN ANTONIO,MAÑANA,10,16,M,1,0,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,16,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,132,CALIFORNIA,SOTO NORTE,OFICIAL,URBANA,1.68132E+11,COLEGIO INTEGRADO  SAN ANTONIO,168132000199A,COLEGIO INTEGRADO  SAN ANTONIO,MAÑANA,10,14,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,132,CALIFORNIA,SOTO NORTE,OFICIAL,URBANA,1.68132E+11,COLEGIO INTEGRADO  SAN ANTONIO,168132000199A,COLEGIO INTEGRADO  SAN ANTONIO,MAÑANA,6,11,M,1,0,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,132,CALIFORNIA,SOTO NORTE,OFICIAL,URBANA,1.68132E+11,COLEGIO INTEGRADO  SAN ANTONIO,168132000199A,COLEGIO INTEGRADO  SAN ANTONIO,MAÑANA,7,12,M,1,0,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,132,CALIFORNIA,SOTO NORTE,OFICIAL,URBANA,1.68132E+11,COLEGIO INTEGRADO  SAN ANTONIO,168132000199A,COLEGIO INTEGRADO  SAN ANTONIO,MAÑANA,7,13,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,132,CALIFORNIA,SOTO NORTE,OFICIAL,URBANA,1.68132E+11,COLEGIO INTEGRADO  SAN ANTONIO,168132000199A,COLEGIO INTEGRADO  SAN ANTONIO,MAÑANA,8,15,M,1,0,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,132,CALIFORNIA,SOTO NORTE,OFICIAL,URBANA,1.68132E+11,COLEGIO INTEGRADO  SAN ANTONIO,168132000199A,COLEGIO INTEGRADO  SAN ANTONIO,MAÑANA,7,13,F,0,1,VICTIMAS DE MINAS,EDUCACION TRADICIONA,1,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,132,CALIFORNIA,SOTO NORTE,OFICIAL,URBANA,1.68132E+11,COLEGIO INTEGRADO  SAN ANTONIO,168132000199B,ESCUELA URBANA EL DIVINO NIÑO,MAÑANA,1,7,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,7,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,132,CALIFORNIA,SOTO NORTE,OFICIAL,URBANA,1.68132E+11,COLEGIO INTEGRADO  SAN ANTONIO,168132000199B,ESCUELA URBANA EL DIVINO NIÑO,MAÑANA,1,6,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,132,CALIFORNIA,SOTO NORTE,OFICIAL,URBANA,1.68132E+11,COLEGIO INTEGRADO  SAN ANTONIO,168132000199B,ESCUELA URBANA EL DIVINO NIÑO,MAÑANA,2,7,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,7,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,132,CALIFORNIA,SOTO NORTE,OFICIAL,URBANA,1.68132E+11,COLEGIO INTEGRADO  SAN ANTONIO,168132000199B,ESCUELA URBANA EL DIVINO NIÑO,MAÑANA,2,8,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,8,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,132,CALIFORNIA,SOTO NORTE,OFICIAL,URBANA,1.68132E+11,COLEGIO INTEGRADO  SAN ANTONIO,168132000199B,ESCUELA URBANA EL DIVINO NIÑO,MAÑANA,3,8,M,1,0,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,8,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,132,CALIFORNIA,SOTO NORTE,OFICIAL,URBANA,1.68132E+11,COLEGIO INTEGRADO  SAN ANTONIO,168132000199B,ESCUELA URBANA EL DIVINO NIÑO,MAÑANA,4,11,M,1,0,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,132,CALIFORNIA,SOTO NORTE,OFICIAL,URBANA,1.68132E+11,COLEGIO INTEGRADO  SAN ANTONIO,168132000199B,ESCUELA URBANA EL DIVINO NIÑO,MAÑANA,4,11,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,132,CALIFORNIA,SOTO NORTE,OFICIAL,RURAL,2.68132E+11,COLEGIO INTEGRADO  SAN ANTONIO,168132000199E,ESCUELA RURAL LA BAJA,MAÑANA,1,7,M,1,0,DESPLAZAMIENTO FORZADO,ESCUELA NUEVA,1,7,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,132,CALIFORNIA,SOTO NORTE,OFICIAL,RURAL,2.68132E+11,COLEGIO INTEGRADO  SAN ANTONIO,168132000199E,ESCUELA RURAL LA BAJA,MAÑANA,4,11,M,1,0,DESPLAZAMIENTO FORZADO,ESCUELA NUEVA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,147,CAPITANEJO,GARCIA ROVIRA,OFICIAL,URBANA,1.68147E+11,COLEGIO INTEGRADO DIVINO NIÑO,168147000012A,COLEGIO INTEGRADO DIVINO NIÑO,MAÑANA,1,6,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,147,CAPITANEJO,GARCIA ROVIRA,OFICIAL,URBANA,1.68147E+11,COLEGIO INTEGRADO DIVINO NIÑO,168147000012A,COLEGIO INTEGRADO DIVINO NIÑO,MAÑANA,3,9,M,1,0,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,147,CAPITANEJO,GARCIA ROVIRA,OFICIAL,URBANA,1.68147E+11,COLEGIO INTEGRADO DIVINO NIÑO,168147000012A,COLEGIO INTEGRADO DIVINO NIÑO,MAÑANA,3,8,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,8,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,147,CAPITANEJO,GARCIA ROVIRA,OFICIAL,URBANA,1.68147E+11,COLEGIO INTEGRADO DIVINO NIÑO,168147000012A,COLEGIO INTEGRADO DIVINO NIÑO,MAÑANA,4,9,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,147,CAPITANEJO,GARCIA ROVIRA,OFICIAL,URBANA,1.68147E+11,COLEGIO INTEGRADO DIVINO NIÑO,168147000012A,COLEGIO INTEGRADO DIVINO NIÑO,MAÑANA,5,12,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,147,CAPITANEJO,GARCIA ROVIRA,OFICIAL,URBANA,1.68147E+11,COLEGIO INTEGRADO DIVINO NIÑO,168147000012A,COLEGIO INTEGRADO DIVINO NIÑO,MAÑANA,6,12,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,147,CAPITANEJO,GARCIA ROVIRA,OFICIAL,URBANA,1.68147E+11,COLEGIO INTEGRADO DIVINO NIÑO,168147000012A,COLEGIO INTEGRADO DIVINO NIÑO,MAÑANA,6,14,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,147,CAPITANEJO,GARCIA ROVIRA,OFICIAL,URBANA,1.68147E+11,COLEGIO INTEGRADO DIVINO NIÑO,168147000012A,COLEGIO INTEGRADO DIVINO NIÑO,MAÑANA,6,12,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,147,CAPITANEJO,GARCIA ROVIRA,OFICIAL,URBANA,1.68147E+11,COLEGIO INTEGRADO DIVINO NIÑO,168147000012A,COLEGIO INTEGRADO DIVINO NIÑO,MAÑANA,0,6,M,1,0,OTROS,EDUCACION TRADICIONA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,147,CAPITANEJO,GARCIA ROVIRA,OFICIAL,URBANA,1.68147E+11,COLEGIO INTEGRADO DIVINO NIÑO,168147000012A,COLEGIO INTEGRADO DIVINO NIÑO,NOCTURNA,23,16,M,1,0,DESPLAZAMIENTO FORZADO,PROGRAMA PARA JOVENE,1,16,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,147,CAPITANEJO,GARCIA ROVIRA,OFICIAL,RURAL,2.68147E+11,INSTITUCION EDUCATIVA  LOS MOLINOS,268147000114M,ESCUELA RURAL SEBARUTA,MAÑANA,3,9,M,1,0,SIN INFORMACION,ESCUELA NUEVA,1,9,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,147,CAPITANEJO,GARCIA ROVIRA,PRIVADO,RURAL,4.68147E+11,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUCACION CAMP,468147000294A,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUCACION CAMP,COMPLETA,24,25,M,1,0,EN SITUACION DE DESPLAZAMIENTO,SAT,2,25,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,147,CAPITANEJO,GARCIA ROVIRA,PRIVADO,RURAL,4.68147E+11,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUCACION CAMP,468147000294A,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUCACION CAMP,COMPLETA,24,36,F,0,1,OTROS,SAT,2,36,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,147,CAPITANEJO,GARCIA ROVIRA,PRIVADO,RURAL,4.68147E+11,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUCACION CAMP,468147000294A,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUCACION CAMP,COMPLETA,24,30,F,0,1,OTROS,SAT,2,30,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,152,CARCASÍ,GARCIA ROVIRA,OFICIAL,RURAL,1.68152E+11,INSTITUTO AGRICOLA,168152000268A,INSTITUTO AGRICOLA,MAÑANA,9,17,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,152,CARCASÍ,GARCIA ROVIRA,OFICIAL,RURAL,2.68152E+11,I.E. EL TOBAL,268152000157A,I.E. EL TOBAL,MAÑANA,9,17,M,1,0,DESPLAZAMIENTO FORZADO,POST PRIMARIA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,152,CARCASÍ,GARCIA ROVIRA,OFICIAL,RURAL,2.68152E+11,I.E. EL TOBAL,268152000157A,I.E. EL TOBAL,MAÑANA,10,16,F,0,1,EN SITUACION DE DESPLAZAMIENTO,MEDIA RURAL,1,16,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,152,CARCASÍ,GARCIA ROVIRA,PRIVADO,RURAL,4.68152E+11,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUCACION CAMP,468152000491A,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUCACION CAMP,COMPLETA,26,47,F,0,1,VICTIMAS DE MINAS,SAT,2,47,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,160,CEPITÁ,GUANENTA,OFICIAL,URBANA,1.6816E+11,COLEGIO PEDRO FERMIN DE VARGAS,168160000021A,COLEGIO PEDRO FERMIN DE VARGAS,MAÑANA,10,15,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,160,CEPITÁ,GUANENTA,OFICIAL,URBANA,1.6816E+11,COLEGIO PEDRO FERMIN DE VARGAS,168160000021A,COLEGIO PEDRO FERMIN DE VARGAS,MAÑANA,7,12,F,0,1,HIJOS DE ADULTOS DESMOVILIZADO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,MAÑANA,1,6,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,MAÑANA,7,14,F,0,1,DESPLAZAMIENTO FORZADO,EDUCACION TRADICIONA,1,14,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,MAÑANA,12,19,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,19,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,MAÑANA,12,17,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,DISCAPACIDAD VISUAL BAJA VISIÓN IRREVERS
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,MAÑANA,4,11,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,11,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,MAÑANA,5,13,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,MAÑANA,6,12,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,MAÑANA,9,18,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,18,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,MAÑANA,9,15,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,MAÑANA,6,12,M,1,0,LESIONES PERSONALES  FISICAS,EDUCACION TRADICIONA,1,12,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,MAÑANA,0,6,F,0,1,OTROS,EDUCACION TRADICIONA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,MAÑANA,0,5,F,0,1,OTROS,EDUCACION TRADICIONA,1,5,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,MAÑANA,0,6,M,1,0,OTROS,EDUCACION TRADICIONA,1,6,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,MAÑANA,0,5,M,1,0,OTROS,EDUCACION TRADICIONA,1,5,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,MAÑANA,6,13,F,0,1,OTROS,EDUCACION TRADICIONA,1,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,MAÑANA,8,15,F,0,1,OTROS,EDUCACION TRADICIONA,1,15,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,MAÑANA,7,13,F,0,1,SIN INFORMACION,EDUCACION TRADICIONA,1,13,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,ÚNICA,10,17,M,1,0,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,ÚNICA,10,18,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,18,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,ÚNICA,10,17,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,17,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,URBANA,1.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339A,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,ÚNICA,11,16,F,0,1,EN SITUACION DE DESPLAZAMIENTO,EDUCACION TRADICIONA,1,16,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,RURAL,2.68162E+11,ESCUELA NORMAL SUPERIOR SADY TOBON CALLE,168162000339D,ESCUELA RURAL CORRALFALSO,MAÑANA,3,10,F,0,1,OTROS,ESCUELA NUEVA,1,10,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
2022,162,CERRITO,GARCIA ROVIRA,OFICIAL,RURAL,2.68162E+11,INSTITUCION EDUCATIVA JURADO,268162000210A,INSTITUCION EDUCATIVA JURADO,MAÑANA,3,10,M,1,0,VICTIMAS DE MINAS,ESCUELA NUEVA,1,10,NINGUN GRUPO ETNICO,NO TIENE DISCAPACIDAD
